# id:5-25-25 
-0.77,-1.6017827957905
-0.53,-1.398698271758
-0.51,-1.2322877003832
-0.9,-0.50725454670116
0.6,4.7800265608814
-0.69,-0.41983430082097
-0.22,-0.38751043851327
0.86,6.7819836811297
-0.48,-1.7982395568192
0.52,2.8377575821745
0.94,10.370464941237
0.76,7.3147200111831
-0.42,-2.0232280702541
0.39,1.9413338561987
-0.41,-0.83393391758983
-0.89,0.12373130546456
0.32,1.6260744454
-0.02,0.73607452860784
-0.87,-0.35884462754656
0.66,6.090851164402
0.61,6.1667757790226
0.81,8.3677774442943
0.2,0.68174717397416
0.12,0.4161643418079
-0.09,-0.20074841300454
0.3,2.3046483247705
-0.43,-0.69422068553955
-0.01,0.11644472356875
-0.81,-0.98415192387881
-0.06,-0.55978612920236
0.77,6.824147632652
0.61,5.0342448832118
0.65,5.3441999029044
-0.11,-0.9610771739161
0.68,5.2654337665381
0.52,4.098368346632
-0.48,-0.49057580671516
0.67,5.22387634132
-0.03,0.23339903913284
0.43,3.7882927650488
0.42,2.4344667095482
-0.26,-1.4162546254782
0.8,6.0258508114678
0.13,-0.0079784120629079
-0.89,-0.41815563959001
-0.23,-0.52248172658428
0.12,0.25989104961291
-0.03,-0.11009331966791
-0.03,0.042315353392057
-0.46,-0.72955718477052
-0.59,-1.2988579200273
0.94,8.6164859894645
0.37,2.03671099859
-0.36,-0.6219111839201
-0.62,-1.826072823958
-0.77,-1.0829447072157
-0.2,-0.7966051753948
0.78,7.2826335730727
-0.3,-0.85103695739565
-0.43,-1.872219993937
-0.03,0.13388592349827
-0.3,-0.4464253413536
0.73,6.5661048446903
-0.15,-1.1264009473444
0.53,3.5024884224354
0.34,1.9372120736563
0.45,3.108589511242
-0.13,-0.71984413061767
-0.13,-0.64424489223126
0.17,0.25522624802667
0.59,4.8722775801135
0.05,0.68630280388076
-0.64,-1.5041393039496
-0.01,-0.27122351693857
0.74,5.9548248807832
0.88,8.5175778226183
-0.09,-0.72674175560333
-0.2,-1.7202551847619
-0.76,-1.4387353206059
0.33,1.6076357831013
0.05,1.0910234954438
0.72,5.6711058050999
0.95,9.9436067080302
0.32,1.5255391166067
-0.9,-0.76901811984167
-0.93,0.25128938551704
0.88,8.7664265307802
-0.91,-0.94761303284774
0.96,8.164672609087
0.31,1.9983634569577
-0.36,-1.3263463881213
-0.61,-1.9180815531126
0.76,6.5293601363816
-0.81,-1.0655071009948
-0.15,-0.32006612804277
0.77,6.4166745528956
-0.81,-0.89039082228722
-0.61,-0.86921856204986
-0.94,-0.99149825560152
-0.04,-0.90065121983409
-0.81,-0.51668638894267
0.88,8.5176016434353
-0.84,0.032902140680272
-0.69,-1.2106988432046
0.04,-0.47638929388443
0.8,6.7241611964873
-0.2,-0.54493508857332
0.25,1.6860128868879
0.39,2.4270135540788
-0.44,-1.5225384823704
-0.05,0.17198619341855
-0.86,-1.3116328189014
0.82,7.3740207688556
0.29,1.6349552497325
-0.75,-1.1044936635769
-0.95,-0.24772077630333
0.29,1.4208294555691
-0.47,-1.8197167102436
0.9,8.8373369220137
0.56,4.2437390298481
-0.54,-0.25891888716345
-0.38,-0.26410308223376
0.55,4.3152241945763
0.83,7.6992005000729
0.3,2.0158289522334
